74, 257, -0.169102, -1.60681, 0.999704, -0.00589817, 0.0200367, 0.000322672, -1.47484e-005, -0.169102, -1.60681, -0.00589817, 0.0200367, 0.000322672, -1.47484e-005, ,74, 257, -0.169102, -1.60681, 0.999704, -0.00589817, 0.0200367, 0.000322672, -1.47484e-005
74, 262, -0.167363, -1.50591, 0.999716, -0.00579066, 0.0199624, 0.000194803, -1.02041e-005, -0.167363, -1.50591, -0.00579066, 0.0199624, 0.000194803, -1.02041e-005, ,74, 262, -0.167363, -1.50591, 0.999716, -0.00579066, 0.0199624, 0.000194803, -1.02041e-005
74, 267, -0.167294, -1.40653, 0.99975, -0.00590806, 0.0201626, 0.000142981, -0.000146426, -0.167294, -1.40653, -0.00590806, 0.0201626, 0.000142981, -0.000146426, ,74, 267, -0.167294, -1.40653, 0.99975, -0.00590806, 0.0201626, 0.000142981, -0.000146426
74, 272, -0.165293, -1.30689, 0.999777, -0.00589307, 0.0200798, 0.000201939, -2.64412e-005, -0.165293, -1.30689, -0.00589307, 0.0200798, 0.000201939, -2.64412e-005, ,74, 272, -0.165293, -1.30689, 0.999777, -0.00589307, 0.0200798, 0.000201939, -2.64412e-005
74, 277, -0.165181, -1.20572, 0.999834, -0.00601132, 0.0198771, 0.000394018, 6.46404e-005, -0.165181, -1.20572, -0.00601132, 0.0198771, 0.000394018, 6.46404e-005, ,74, 277, -0.165181, -1.20572, 0.999834, -0.00601132, 0.0198771, 0.000394018, 6.46404e-005
74, 282, -0.163477, -1.10605, 0.999905, -0.00593006, 0.0199517, 0.000282467, 6.74903e-005, -0.163477, -1.10605, -0.00593006, 0.0199517, 0.000282467, 6.74903e-005, ,74, 282, -0.163477, -1.10605, 0.999905, -0.00593006, 0.0199517, 0.000282467, 6.74903e-005
74, 287, -0.161855, -1.00643, 0.999912, -0.00596073, 0.0200206, 0.000267031, 2.45023e-005, -0.161855, -1.00643, -0.00596073, 0.0200206, 0.000267031, 2.45023e-005, ,74, 287, -0.161855, -1.00643, 0.999912, -0.00596073, 0.0200206, 0.000267031, 2.45023e-005
74, 292, -0.160249, -0.906667, 0.999901, -0.00588131, 0.020031, 0.000119333, 0.000241878, -0.160249, -0.906667, -0.00588131, 0.020031, 0.000119333, 0.000241878, ,74, 292, -0.160249, -0.906667, 0.999901, -0.00588131, 0.020031, 0.000119333, 0.000241878
74, 297, -0.159645, -0.805877, 0.999867, -0.00595532, 0.0199829, 0.00024861, 7.9099e-005, -0.159645, -0.805877, -0.00595532, 0.0199829, 0.00024861, 7.9099e-005, ,74, 297, -0.159645, -0.805877, 0.999867, -0.00595532, 0.0199829, 0.00024861, 7.9099e-005
74, 302, -0.15845, -0.706137, 0.999812, -0.00592188, 0.0200548, 0.000319445, 0.000191302, -0.15845, -0.706137, -0.00592188, 0.0200548, 0.000319445, 0.000191302, ,74, 302, -0.15845, -0.706137, 0.999812, -0.00592188, 0.0200548, 0.000319445, 0.000191302
74, 307, -0.157019, -0.605973, 0.999769, -0.00592177, 0.0200999, 0.000279284, 0.000158282, -0.157019, -0.605973, -0.00592177, 0.0200999, 0.000279284, 0.000158282, ,74, 307, -0.157019, -0.605973, 0.999769, -0.00592177, 0.0200999, 0.000279284, 0.000158282
74, 312, -0.155999, -0.505546, 0.999759, -0.00600952, 0.0200967, 0.000431569, 0.000326455, -0.155999, -0.505546, -0.00600952, 0.0200967, 0.000431569, 0.000326455, ,74, 312, -0.155999, -0.505546, 0.999759, -0.00600952, 0.0200967, 0.000431569, 0.000326455
74, 317, -0.154129, -0.404612, 0.999775, -0.00597684, 0.0201266, 0.000350933, 0.000112275, -0.154129, -0.404612, -0.00597684, 0.0201266, 0.000350933, 0.000112275, ,74, 317, -0.154129, -0.404612, 0.999775, -0.00597684, 0.0201266, 0.000350933, 0.000112275
74, 322, -0.152331, -0.305331, 0.999805, -0.00591649, 0.0199976, 0.000376385, 0.000259918, -0.152331, -0.305331, -0.00591649, 0.0199976, 0.000376385, 0.000259918, ,74, 322, -0.152331, -0.305331, 0.999805, -0.00591649, 0.0199976, 0.000376385, 0.000259918
